train_number,route_name,train_id,lat,lon,heading,velocity,train_state,status_msg,origin_code,dest_code,num_stations,collection_timestamp
8,Empire Builder,8-6,48.3820682089284,-107.65311119946404,E,78.876838684082,Active, ,SEA,CHI,40,2025-08-07 18:42:57
11,Coast Starlight,11-7,44.94019475772532,-123.02551185460956,S,35.1074600219727,Active, ,SEA,LAX,30,2025-08-07 18:42:57
14,Coast Starlight,14-7,34.06080485736482,-118.23631218666064,N,0.0,Predeparture, ,LAX,SEA,29,2025-08-07 18:42:57
14,Coast Starlight,14-6,45.37839673238143,-122.58151162990256,NE,54.0282096862793,Active, ,LAX,SEA,29,2025-08-07 18:42:57
19,Crescent,19-7,38.899513402003286,-77.00463332694977,N,0.0246063396334648,Active, ,NYP,NOL,33,2025-08-07 18:42:57
19,Crescent,19-6,31.743183246892094,-89.0922905831806,SW,78.2190780639648,Active, ,NYP,NOL,33,2025-08-07 18:42:57
20,Crescent,20-7,33.50829562855789,-86.8153125007024,NE,9.39067459106445,Active, ,NOL,NYP,35,2025-08-07 18:42:57
20,Crescent,20-6,40.77127138959467,-74.04167321648322,N,0.0,Completed, ,NOL,NYP,35,2025-08-07 18:42:57
21,Texas Eagle,21-7,40.40422809981779,-89.06532890129289,SW,17.8892707824707,Active, ,CHI,SAS,29,2025-08-07 18:42:57
21,Texas Eagle,21-6,30.81049498848316,-97.4253005425566,S,42.3277893066406,Active, ,CHI,SAS,29,2025-08-07 18:42:57
22,Texas Eagle,22-7,32.58284573576564,-95.13219397652809,E,65.2315292358398,Active, ,SAS,CHI,29,2025-08-07 18:42:57
40,Floridian,40-7,28.162562847851383,-81.60238963586846,N,50.1745643615723,Active, ,MIA,CHI,46,2025-08-07 18:42:57
40,Floridian,40-6,39.68390682336606,-78.19491847639608,SW,51.223690032959,Active, ,MIA,CHI,46,2025-08-07 18:42:57
41,Floridian,41-5,26.70763698968662,-80.06225089753704,S,30.0465774536133,Active, ,CHI,MIA,46,2025-08-07 18:42:57
41,Floridian,41-6,36.01036024645739,-77.7701210699332,SW,78.2996139526367,Active, ,CHI,MIA,46,2025-08-07 18:42:57
43,Pennsylvanian,43-7,40.39309347726766,-79.12279051887579,NW,56.1673278808594,Active, ,NYP,PGH,16,2025-08-07 18:42:57
48,Lake Shore Limited,48-6,40.75672213220945,-74.00008537227875,SW,11.4330005645752,Active, ,CHI,NYP,20,2025-08-07 18:42:57
49,Lake Shore Limited,49-7,42.6433802171712,-73.74117427682633,N,0.260975807905197,Active, ,NYP,CHI,20,2025-08-07 18:42:57
50,Cardinal,50-7,41.87900785324407,-87.6393057527007,N,0.0,Predeparture, ,CHI,NYP,32,2025-08-07 18:42:57
52,Auto Train,52-7,30.524349291163496,-81.81772181468908,NW,70.1683349609375,Active, ,SFA,LOR,2,2025-08-07 18:42:57
53,Auto Train,53-7,38.22721481823383,-77.44299554449397,S,60.5472564697266,Active, ,LOR,SFA,2,2025-08-07 18:42:57
55,Vermonter,55-7,40.77448718376595,-73.91227101422264,SE,44.3182563781738,Active, ,SAB,WAS,29,2025-08-07 18:42:57
56,Vermonter,56-7,43.74340945848281,-72.44021719625,NW,59.4891815185547,Active, ,WAS,SAB,29,2025-08-07 18:42:57
58,City of New Orleans,58-7,32.30275554392861,-90.19139674810334,N,0.0310685504227877,Active, ,NOL,CHI,20,2025-08-07 18:42:57
63,Maple Leaf,63-7,43.109806934067805,-79.07138385288262,NW,9.94193553924561,Active, ,NYP,TRTO,18,2025-08-07 18:42:57
64,Maple Leaf,64-7,42.642235807952936,-73.74130397579222,N,0.0201324597001076,Active, ,TRTO,NYP,18,2025-08-07 18:42:57
66,Northeast Regional,66-7,37.89670170276877,-78.69252288740968,NE,56.4402313232422,Active, ,RNK,BOS,26,2025-08-07 18:42:57
67,Northeast Regional,67-7,42.34856767127569,-71.05639058924557,N,0.0,Predeparture, ,BOS,NPN,30,2025-08-07 18:42:57
68,Adirondack,68-7,42.94880019152667,-73.86091768348268,SW,60.1714477539063,Active, ,MTRL,NYP,18,2025-08-07 18:42:57
69,Adirondack,69-7,45.15691904748429,-73.31214294058677,N,25.2587299346924,Active, ,NYP,MTRL,18,2025-08-07 18:42:57
76,Piedmont,76-7,36.0864862926771,-79.70317372332418,E,66.4369888305664,Active, ,CLT,RGH,6,2025-08-07 18:42:57
79,Carolinian,79-7,35.81616155999272,-78.82271079649536,N,61.1758346557617,Active, ,NYP,CLT,24,2025-08-07 18:42:57
80,Carolinian,80-7,39.66726720279702,-75.76235393270505,NE,122.894798278809,Active, ,CLT,NYP,24,2025-08-07 18:42:57
85,Northeast Regional,85-7,39.10235998113379,-76.70119696570256,S,109.487030029297,Active, ,BOS,RVM,27,2025-08-07 18:42:57
89,Palmetto,89-7,34.24730209627253,-79.50095646420033,SW,78.7291030883789,Active, ,NYP,SAV,22,2025-08-07 18:42:57
90,Palmetto,90-7,38.76963818693732,-77.16138690880814,NE,64.2986068725586,Active, ,SAV,NYP,23,2025-08-07 18:42:57
93,Northeast Regional,93-7,38.84671416463748,-77.05058518203616,S,47.5886611938477,Active, ,BOS,NFK,29,2025-08-07 18:42:57
94,Northeast Regional,94-7,40.98502418981169,-73.68547957221736,NE,60.1938171386719,Active, ,NFK,BOS,28,2025-08-07 18:42:57
95,Northeast Regional,95-7,36.94502996855984,-76.95439363589793,SE,78.1296005249023,Active, ,BOS,NFK,25,2025-08-07 18:42:57
97,Silver Meteor,97-7,38.9177209574138,-76.9579490485195,SW,87.8446350097656,Active, ,NYP,MIA,33,2025-08-07 18:42:57
97,Silver Meteor,97-6,26.120234495565107,-80.16983300485508,N,0.0290802195668221,Active, ,NYP,MIA,33,2025-08-07 18:42:57
98,Silver Meteor,98-7,31.3102724719041,-81.9618564098757,N,79.8408660888672,Active, ,MIA,NYP,33,2025-08-07 18:42:57
125,Northeast Regional,125-7,37.57100664423038,-77.46770712283474,SE,23.2708873748779,Active, ,SPG,NPN,33,2025-08-07 18:42:57
129,Northeast Regional,129-7,39.68638647186612,-75.70044137736059,W,120.463691711426,Active, ,NYP,WAS,10,2025-08-07 18:42:57
136,Northeast Regional,136-7,39.74415626461714,-75.5288180967473,NE,75.6622619628906,Active, ,WAS,SPG,23,2025-08-07 18:42:57
138,Northeast Regional,138-7,38.89934174095842,-77.00490798602483,N,0.145401105284691,Active, ,NFK,NYP,21,2025-08-07 18:42:57
148,Northeast Regional,148-7,40.771366756607456,-74.04184106354276,SE,53.3107528686523,Active, ,WAS,SPG,24,2025-08-07 18:42:57
171,Northeast Regional,171-7,38.472457919503405,-77.99299115132597,N,0.0425018593668938,Active, ,BOS,RNK,27,2025-08-07 18:42:57
173,Northeast Regional,173-7,39.3885806026552,-76.347124301434,SW,73.293342590332,Active, ,BOS,WAS,19,2025-08-07 18:42:57
174,Northeast Regional,174-7,41.99297429526352,-71.24807039454424,NE,121.51505279541,Active, ,NPN,BOS,32,2025-08-07 18:42:57
175,Northeast Regional,175-7,41.13305737427675,-73.29165010944568,SW,70.9400787353516,Active, ,BOS,WAS,19,2025-08-07 18:42:57
176,Northeast Regional,176-7,40.5508428686388,-74.34591066635079,N,47.0,Active, ,WAS,BOS,22,2025-08-07 18:42:57
177,Northeast Regional,177-7,42.23939616004704,-71.13309539609318,S,18.0498695373535,Active, ,BOS,PHL,20,2025-08-07 18:42:57
178,Northeast Regional,178-7,40.22000935400219,-74.7520615936317,NE,0.0497096814215183,Active, ,WAS,BOS,22,2025-08-07 18:42:57
184,Northeast Regional,184-7,41.180908950179024,-73.18691375056095,N,28.5165119171143,Active, ,WAS,BOS,20,2025-08-07 18:42:57
186,Northeast Regional,186-7,38.298625965330345,-77.45604181778826,NE,0.0,Active, ,NPN,NYP,18,2025-08-07 18:42:57
193,Vermonter,193-7,40.00754973507692,-75.08300193176824,W,48.5952835083008,Active, ,NYP,WAS,12,2025-08-07 18:42:57
196,Northeast Regional,196-7,39.28773904873701,-76.66326361623213,NE,39.180004119873,Active, ,WAS,NYP,7,2025-08-07 18:42:57
197,Northeast Regional,197-7,40.6563269026673,-74.22360380969842,SW,68.0477142333984,Active, ,NYP,WAS,9,2025-08-07 18:42:57
237,Empire Service,237-7,42.08021253281976,-73.92088468605468,N,89.9563064575195,Active, ,NYP,ALB,6,2025-08-07 18:42:57
239,Empire Service,239-7,41.22522808614182,-73.92218925806166,NW,61.1780738830566,Active, ,NYP,ALB,6,2025-08-07 18:42:57
241,Empire Service,241-7,40.75246326445101,-73.99794244833376,N,0.0,Predeparture, ,NYP,ALB,7,2025-08-07 18:42:57
244,Empire Service,244-7,41.30409696587012,-73.96492151572298,SE,28.093729019165,Active, ,ALB,NYP,6,2025-08-07 18:42:57
281,Empire Service,281-7,42.9815568248625,-78.26633750478597,W,77.4025955200195,Active, ,NYP,NFL,15,2025-08-07 18:42:57
283,Empire Service,283-7,43.08216958268237,-75.92042763953101,W,57.3708000183105,Active, ,NYP,NFL,16,2025-08-07 18:42:57
291,Ethan Allen Express,291-7,43.21028630109884,-73.63348537599501,NE,10.8133678436279,Active, ,NYP,BTN,15,2025-08-07 18:42:57
305,Lincoln Service,305-7,41.825397701832415,-87.71517758370419,W,29.9065895080566,Active, ,CHI,STL,11,2025-08-07 18:42:57
306,Lincoln Service,306-7,38.62360714042232,-90.2056061905997,N,0.0,Predeparture, ,STL,CHI,9,2025-08-07 18:42:57
316,Missouri River Runner,316-7,38.762927353587735,-93.74127915042992,E,0.0,Active, ,KCY,STL,10,2025-08-07 18:42:57
318,Lincoln River Runner,318-7,39.80346654809816,-89.65179294164692,N,0.0,Active, ,KCY,CHI,20,2025-08-07 18:42:57
319,Lincoln River Runner,319-7,38.673846634302514,-91.7914952835956,W,75.8818283081055,Active, ,CHI,KCY,20,2025-08-07 18:42:57
339,Hiawatha,339-7,42.07524896644173,-87.80595217149887,N,0.0,Active, ,CHI,MKE,5,2025-08-07 18:42:57
352,Wolverine,352-7,42.23119780175004,-84.68201173889506,E,73.5703277587891,Active, ,CHI,PNT,12,2025-08-07 18:42:57
354,Wolverine,354-7,41.87900785324407,-87.6393057527007,N,0.0,Predeparture, ,CHI,PNT,13,2025-08-07 18:42:57
355,Wolverine,355-7,42.30664878612229,-83.23597401185813,W,2.04431104660034,Active, ,PNT,CHI,14,2025-08-07 18:42:57
364,Blue Water,364-7,41.87560683770142,-86.21152266303515,NE,104.551902770996,Active, ,CHI,PTH,11,2025-08-07 18:42:57
383,Illinois Zephyr,383-7,41.87900785324407,-87.6393057527007,N,0.0,Predeparture, ,CHI,QCY,10,2025-08-07 18:42:57
392,Illini,392-7,38.73763616610999,-88.88899813793492,NE,50.8467903137207,Active, ,CDL,CHI,11,2025-08-07 18:42:57
393,Illini,393-7,40.75181580480697,-87.99806788307487,S,0.149129003286362,Active, ,CHI,CDL,11,2025-08-07 18:42:57
417,Northeast Regional,417-7,42.10600857439732,-72.59300107734245,N,0.0,Predeparture, ,SPG,NHV,9,2025-08-07 18:42:57
479,Northeast Regional,479-7,42.31886661362682,-72.62638010141687,S,0.0,Active, ,GFD,NHV,12,2025-08-07 18:42:57
507,Amtrak Cascades,507-7,47.04121572095929,-122.70721391717966,SW,61.5538787841797,Active, ,SEA,EUG,12,2025-08-07 18:42:57
517,Amtrak Cascades,517-7,45.61263821841034,-122.70405503251584,SW,31.415584564209,Active, ,VCVR,PDX,14,2025-08-07 18:42:57
518,Amtrak Cascades,518-7,46.459977870375376,-122.95480293514149,N,78.344352722168,Active, ,PDX,VCVR,14,2025-08-07 18:42:57
534,Capitol Corridor,534-7,38.45454529802618,-121.81705269502136,NE,77.8475875854492,Active, ,OKJ,SAC,9,2025-08-07 18:42:57
536,Capitol Corridor,536-7,37.96374245213414,-122.35926615824926,N,79.0242156982422,Active, ,OKJ,SAC,9,2025-08-07 18:42:57
538,Capitol Corridor,538-7,37.578622055402846,-121.98399902813924,N,47.8972663879395,Active, ,SJC,ARN,18,2025-08-07 18:42:57
542,Capitol Corridor,542-7,37.33020494409,-121.90221308676864,N,0.0,Predeparture, ,SJC,SAC,15,2025-08-07 18:42:57
543,Capitol Corridor,543-7,37.79514808333917,-122.27614387208077,SE,25.6352825164795,Active, ,SAC,SJC,15,2025-08-07 18:42:57
545,Capitol Corridor,545-7,38.58320507976539,-121.49941317197266,N,0.0,Predeparture,SERVICE DISRUPTION,SAC,OKJ,9,2025-08-07 18:42:57
580,Pacific Surfliner,580-7,34.011319245686835,-118.20454098629224,N,0.0089477598667144,Active, ,LAX,SAN,10,2025-08-07 18:42:57
581,Pacific Surfliner,581-7,33.5012827501304,-117.6640898044746,N,0.0022369399666786,Active, ,SAN,LAX,11,2025-08-07 18:42:57
649,Keystone,649-7,40.131714285941705,-76.58596261930461,W,82.3037338256836,Active, ,NYP,HAR,18,2025-08-07 18:42:57
651,Keystone,651-7,40.00225109722878,-75.71012310187642,N,0.0313171595335007,Active, ,NYP,HAR,15,2025-08-07 18:42:57
652,Keystone,652-7,40.74777284652637,-74.11179500250363,NE,86.5114212036133,Active, ,HAR,NYP,17,2025-08-07 18:42:57
653,Keystone,653-7,39.95721860654828,-75.1813982608783,S,3.39889907836914,Active, ,NYP,HAR,15,2025-08-07 18:42:57
654,Keystone,654-7,39.95772214663892,-75.18165766099106,S,8.4108943939209,Active, ,HAR,NYP,15,2025-08-07 18:42:57
655,Keystone,655-7,40.74801699156928,-73.99826194616618,NW,0.0,Active, ,NYP,HAR,17,2025-08-07 18:42:57
656,Keystone,656-7,39.96874278360824,-75.8726674011135,E,87.5940933227539,Active, ,HAR,NYP,15,2025-08-07 18:42:57
658,Keystone,658-7,40.261108062055214,-76.8782023317206,N,0.0,Predeparture, ,HAR,NYP,13,2025-08-07 18:42:57
685,Downeaster,685-7,43.70579660783981,-70.3022388837451,N,60.4130401611328,Active, ,BON,BRK,12,2025-08-07 18:42:57
687,Downeaster,687-7,43.07905315447709,-70.94196379059454,NW,53.9795989990234,Active, ,BON,BRK,12,2025-08-07 18:42:57
688,Downeaster,688-7,43.64362084610225,-70.28026621670858,N,0.0067108199000358,Active, ,BRK,BON,12,2025-08-07 18:42:57
712,San Joaquins,712-7,35.565415565219766,-119.33207426845824,N,77.8699645996094,Active, ,OKJ,BFD,15,2025-08-07 18:42:57
714,San Joaquins,714-7,36.95559815219044,-120.0024312668988,SE,17.0163688659668,Active, ,OKJ,BFD,15,2025-08-07 18:42:57
715,San Joaquins,715-7,37.30738571890072,-120.4765295868711,N,0.0089477431029081,Active, ,BFD,OKJ,15,2025-08-07 18:42:57
716,San Joaquins,716-7,37.90632371139196,-121.17275016223826,SE,78.6103820800781,Active, ,OKJ,BFD,15,2025-08-07 18:42:57
717,San Joaquins,717-7,36.22004054938398,-119.64518473408285,N,77.2458572387695,Active, ,BFD,OKJ,15,2025-08-07 18:42:57
779,Pacific Surfliner,779-7,33.96918210112199,-118.09595942161074,NW,39.9025344848633,Active, ,SAN,GTA,24,2025-08-07 18:42:57
784,Pacific Surfliner,784-7,34.270360079023604,-118.69559943857928,N,0.0447387993335724,Active, ,GTA,SAN,24,2025-08-07 18:42:57
785,Pacific Surfliner,785-7,32.71620476049558,-117.16931190249628,N,0.0,Predeparture, ,SAN,GTA,23,2025-08-07 18:42:57
822,Heartland Flyer,822-7,32.8222446431561,-97.35328678147384,NW,41.2403907775879,Active, ,FTW,OKC,7,2025-08-07 18:42:57
1333,Borealis,1333-7,44.23113666458622,-91.94860041437212,NW,65.0077133178711,Active, ,CHI,MSP,13,2025-08-07 18:42:57
1340,Borealis,1340-7,43.10789909657598,-88.43918458427576,E,78.3983764648438,Active, ,MSP,CHI,13,2025-08-07 18:42:57
2122,Acela,2122-7,39.71687735697052,-75.5897388293099,N,35.2999992370605,Active, ,WAS,NYP,6,2025-08-07 18:42:57
2124,Acela,2124-7,39.02417774323836,-76.75953895914499,N,122.900001525879,Active, ,WAS,NYP,7,2025-08-07 18:42:57
2167,Acela,2167-7,39.73702659338878,-75.55108830634175,N,0.0,Active, ,BOS,WAS,12,2025-08-07 18:42:57
2168,Acela,2168-7,41.29760819975653,-72.92581290426779,N,0.0,Active, ,WAS,BOS,12,2025-08-07 18:42:57
2169,Acela,2169-7,40.4285093119592,-74.50431219843911,S,132.800003051758,Active, ,BOS,WAS,13,2025-08-07 18:42:57
2170,Acela,2170-7,40.96795723033516,-73.71843856676941,N,70.0999984741211,Active, ,WAS,BOS,12,2025-08-07 18:42:57
2172,Acela,2172-7,40.77134768360288,-74.04186395154892,S,43.4000015258789,Active, ,WAS,BOS,12,2025-08-07 18:42:57
2173,Acela,2173-7,41.36333928959996,-72.08524409297362,W,39.0,Active, ,BOS,WAS,13,2025-08-07 18:42:57
2193,Acela,2193-7,42.14562706819904,-71.16300262648012,S,88.0999984741211,Active, ,BOS,NYP,6,2025-08-07 18:42:57
v5,Skeena,v5-06,54.6181,-126.9073,W,0.0,Active, ,JASP,PRUP,34,2025-08-07 18:42:57
v6,Skeena,v6-06,54.1780216868,-130.17639658,N,0.0,Active, ,CASS,JASP,33,2025-08-07 18:42:57
v14,Ocean,v14-06,45.6316,-63.6684,S,49.70968,Active, ,MTRL,HLFX,28,2025-08-07 18:42:57
v15,Ocean,v15-06,44.6392,-63.567692,N,0.0,Active, ,HLFX,MTRL,28,2025-08-07 18:42:57
v20,Corridor,v20-07,45.4999195215,-73.5661785423,N,0.0,Active, ,MTRL,QBEC,6,2025-08-07 18:42:57
v22,Corridor,v22-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,QBEC,11,2025-08-07 18:42:57
v24,Corridor,v24-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,QBEC,11,2025-08-07 18:42:57
v26,Corridor,v26-07,45.833,-72.559,NE,65.865326,Active, ,OTTW,QBEC,11,2025-08-07 18:42:57
v28,Corridor,v28-07,45.5012,-73.5663,SE,0.0,Active, ,OTTW,QBEC,12,2025-08-07 18:42:57
v29,Corridor,v29-07,46.5005,-71.6595,SW,88.234682,Active, ,QBEC,MTRL,6,2025-08-07 18:42:57
v31,Corridor,v31-07,45.4999195215,-73.5661785423,N,0.0,Active, ,MTRL,OTTW,5,2025-08-07 18:42:57
v33,Corridor,v33-07,46.8185710392,-71.2146142824,N,0.0,Active, ,QBEC,OTTW,11,2025-08-07 18:42:57
v35,Corridor,v35-07,46.8185710392,-71.2146142824,N,0.0,Active, ,QBEC,OTTW,12,2025-08-07 18:42:57
v37,Corridor,v37-07,45.3656,-75.4363,W,78.914117,Active, ,QBEC,OTTW,10,2025-08-07 18:42:57
v38,Corridor,v38-07,45.2534,-74.9477,E,74.56452,Active, ,OTTW,MTRL,5,2025-08-07 18:42:57
v39,Corridor,v39-07,45.5029,-73.4956,W,35.418147,Active, ,QBEC,OTTW,9,2025-08-07 18:42:57
v40,Corridor,v40-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,OTTW,5,2025-08-07 18:42:57
v41,Corridor,v41-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,11,2025-08-07 18:42:57
v44,Corridor,v44-07,45.198,-75.8165,NE,43.49597,Active, ,TRTO,OTTW,7,2025-08-07 18:42:57
v45,Corridor,v45-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,4,2025-08-07 18:42:57
v46,Corridor,v46-07,44.2623,-76.5024,SE,58.408874,Active, ,TRTO,OTTW,7,2025-08-07 18:42:57
v47,Corridor,v47-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,10,2025-08-07 18:42:57
v48,Corridor,v48-07,43.6457,-79.3732,E,14.912904,Active, ,TRTO,OTTW,13,2025-08-07 18:42:57
v50,Corridor,v50-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,OTTW,10,2025-08-07 18:42:57
v52,Corridor,v52-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,OTTW,10,2025-08-07 18:42:57
v53,Corridor,v53-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,9,2025-08-07 18:42:57
v54,Corridor,v54-07,43.9399,-78.3927,NE,91.962908,Active, ,TRTO,OTTW,13,2025-08-07 18:42:57
v59,Corridor,v59-07,45.1847,-75.8246,SW,8.077823,Active, ,OTTW,TRTO,11,2025-08-07 18:42:57
v60,Corridor,v60-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,MTRL,9,2025-08-07 18:42:57
v61,Corridor,v61-07,45.4999195215,-73.5661785423,N,0.0,Active, ,MTRL,TRTO,8,2025-08-07 18:42:57
v62,Corridor,v62-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,MTRL,9,2025-08-07 18:42:57
v63,Corridor,v63-07,45.4999195215,-73.5661785423,N,0.0,Active, ,MTRL,TRTO,10,2025-08-07 18:42:57
v64,Corridor,v64-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,MTRL,10,2025-08-07 18:42:57
v65,Corridor,v65-07,45.4999195215,-73.5661785423,N,0.0,Active, ,MTRL,TRTO,8,2025-08-07 18:42:57
v66,Corridor,v66-07,44.3725,-76.1194,E,85.127827,Active, ,TRTO,MTRL,8,2025-08-07 18:42:57
v67,Corridor,v67-07,43.8335,-79.08,SW,55.302019,Active, ,MTRL,TRTO,8,2025-08-07 18:42:57
v68,Corridor,v68-07,44.0567,-77.6828,NE,93.20565,Active, ,TRTO,MTRL,9,2025-08-07 18:42:57
v69,Montréal-Toronto,v69-07,44.8371,-75.348,SW,84.506456,Active, ,MTRL,TRTO,8,2025-08-07 18:42:57
v70,Corridor,v70-07,42.324933,-83.007134,N,0.0,Active, ,WDON,TRTO,9,2025-08-07 18:42:57
v71,Corridor,v71-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,WDON,10,2025-08-07 18:42:57
v72,Corridor,v72-07,42.324933,-83.007134,N,0.0,Active, ,WDON,TRTO,10,2025-08-07 18:42:57
v73,Corridor,v73-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,WDON,8,2025-08-07 18:42:57
v75,Corridor,v75-07,43.283,-79.9357,SW,54.059277,Active, ,TRTO,WDON,10,2025-08-07 18:42:57
v76,Corridor,v76-07,42.324933,-83.007134,N,0.0,Active, ,WDON,TRTO,8,2025-08-07 18:42:57
v78,Corridor,v78-07,42.2986,-82.6528,E,93.20565,Active, ,WDON,TRTO,10,2025-08-07 18:42:57
v82,London-Toronto,v82-07,42.98099,-81.246734,N,0.0,Active, ,LNDN,TRTO,4,2025-08-07 18:42:57
v83,Toronto-London,v83-07,42.9859,-81.1943,W,65.865326,Active, ,TRTO,LNDN,5,2025-08-07 18:42:57
v84,Corridor,v84-07,42.95709,-82.38892,N,0.0,Active, ,SARN,TRTO,12,2025-08-07 18:42:57
v87,Corridor,v87-07,43.6443,-79.9575,SW,62.1371,Active, ,TRTO,SARN,12,2025-08-07 18:42:57
v97,Toronto-Niagara Falls,v97-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,NIAG,6,2025-08-07 18:42:57
v98,Niagara Falls-Toronto,v98-07,43.1476643217,-79.2563772794,N,0.0,Active, ,NIAG,TRTO,6,2025-08-07 18:42:57
v185,Lake Superior,v185-07,46.487372123,-80.992218679,N,0.0,Active, ,SUDB,WHTR,36,2025-08-07 18:42:57
v641,Ottawa-Toronto,v641-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,9,2025-08-07 18:42:57
v643,Corridor,v643-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,13,2025-08-07 18:42:57
v644,Toronto-Ottawa,v644-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,OTTW,7,2025-08-07 18:42:57
v645,Corridor,v645-07,43.9014,-78.5187,W,72.079036,Active, ,OTTW,TRTO,6,2025-08-07 18:42:57
v646,Toronto-Ottawa,v646-07,43.9869,-77.955,E,90.720166,Active, ,TRTO,OTTW,5,2025-08-07 18:42:57
v668,Corridor,v668-07,43.8287,-79.0903,NE,90.098795,Active, ,TRTO,MTRL,7,2025-08-07 18:42:57
v669,Corridor,v669-07,45.4489,-73.7421,W,0.0,Active, ,MTRL,TRTO,6,2025-08-07 18:42:57
v690,Hudson Bay,v690-05,58.767685933,-94.1747663006,N,0.0,Active, ,CHUR,TPAS,34,2025-08-07 18:42:57
v693,Hudson Bay,v693-05,49.8893855363,-97.1335833128,N,0.0,Active, ,WNPG,CHUR,55,2025-08-07 18:42:57
v1,Canadian,v1-03,43.64481,-79.38032,N,0.0,Active, ,TRTO,VCVR,67,2025-08-07 18:42:57
v1,Canadian,v1-06,49.9726,-94.5357,W,49.70968,Active, ,TRTO,MELV,46,2025-08-07 18:42:57
v2,Canadian,v2-04,49.217193,-84.773569,N,0.0,Active, ,VCVR,PARS,65,2025-08-07 18:42:57
1,Sunset Limited,1-6,32.25050484452438,-108.50171156666867,NW,78.9389724731445,Active, ,NOL,LAX,22,2025-08-07 19:12:58
2,Sunset Limited,2-6,31.407014221558327,-105.99891098973634,SE,33.9330711364746,Active, ,LAX,NOL,22,2025-08-07 19:12:58
3,Southwest Chief,3-6,35.08001510414836,-106.64791346327394,N,0.0,Active, ,CHI,LAX,32,2025-08-07 19:12:58
3,Southwest Chief,3-7,40.78527817862566,-90.79839980639466,SW,79.2372283935547,Active, ,CHI,LAX,32,2025-08-07 19:12:58
4,Southwest Chief,4-5,41.83184835121471,-87.80000884729819,E,12.9120903015137,Active, ,LAX,CHI,32,2025-08-07 19:12:58
4,Southwest Chief,4-6,35.69820605119894,-105.09041042236032,NE,26.9302196502686,Active, ,LAX,CHI,32,2025-08-07 19:12:58
5,California Zephyr,5-7,40.81377777043175,-91.07661338789951,SW,59.1980094909668,Active, ,CHI,EMY,35,2025-08-07 19:12:58
5,California Zephyr,5-5,38.01923487384077,-122.14071449591768,W,0.198838695883751,Active, ,CHI,EMY,35,2025-08-07 19:12:58
5,California Zephyr,5-6,39.07266461860904,-108.58060775662597,NW,16.292350769043,Active, ,CHI,EMY,35,2025-08-07 19:12:58
6,California Zephyr,6-7,39.32781362441286,-120.18381280206924,E,0.0,Active, ,EMY,CHI,35,2025-08-07 19:12:58
6,California Zephyr,6-6,40.050646504573805,-105.88270840920956,SW,30.5466003417969,Active, ,EMY,CHI,35,2025-08-07 19:12:58
7,Empire Builder,7-7,43.334938437541965,-88.99372731412197,W,59.3533592224121,Active, ,CHI,SEA,40,2025-08-07 19:12:58
7,Empire Builder,7-6,48.561618192693736,-109.71321608914994,NW,0.0,Active, ,CHI,SEA,40,2025-08-07 19:12:58
8,Empire Builder,8-5,42.07069803179634,-87.80365572236163,S,29.148509979248,Active, ,SEA,CHI,40,2025-08-07 19:12:58
